
Hull,Kae_shn257,40.97903,19.59823,0,1,-1,122,118,118,255,0,100
Hull,Kae_shn084,-61.51999,-23.31841,0,-1,1,97,95,95,255,2,100
Hull,Kae_shn084,-61.51999,23.31841,0,-1,-1,97,95,95,255,2,100
Hull,Kae_shn413,-62.34766,-56.21142,-0.0668056,-1,1,194,177,177,255,1,100
Hull,Kae_shn413,-62.34766,56.21142,0.0668056,-1,-1,194,177,177,255,1,100
Hull,Kae_shn145,72.41579,-17.17521,-0.3720086,1,1,79,79,79,255,2,100
Hull,Kae_shn145,72.41579,17.17521,0.3720086,1,-1,79,79,79,255,2,100
Hull,Kae_shn506,8.826767,0,0,1,1,255,255,255,255,0,100
Hull,Kae_shn466,21.77642,-37.39717,0,1,-1,255,215,215,255,1,100
Hull,Kae_shn466,21.77642,37.39717,0,1,1,255,215,215,255,1,100
Hull,Kae_shn134,170.2305,-16.03072,0,1,1,66,66,66,255,0,100
Hull,Kae_shn134,170.2305,16.03072,0,1,-1,66,66,66,255,0,100
Hull,Kae_shn492,-36.69476,0,0,1,1,255,255,255,255,0,100
Hull,Kae_shn203,-30.3178,-38.72906,0,-1,-1,217,189,189,255,1,100
Hull,Kae_shn203,-30.3178,38.72906,0,-1,1,217,189,189,255,1,100
Hull,HM_Circle1,-9.997486,-65.33939,0,0.9,0.9,255,255,255,0,2,100
Hull,HM_Circle1,-9.997486,65.33939,0,0.9,-0.9,255,255,255,0,2,100
Hull,Kae_shn251,-9.673203,-65.64999,-1.570796,0.81,0.81,125,125,125,255,1,100
Thruster,thruster2,222.4123,-74.40471,1.58071,0.1371278,0.1784142,255,243,217,255,False,False,0
Thruster,thruster2,222.4123,74.40471,-1.58071,0.1371278,-0.1784142,255,243,217,255,False,False,0
Thruster,thruster2,229.0807,-73.37881,1.58071,0.1371278,0.1784142,255,243,217,255,False,False,0
Thruster,thruster2,229.0807,73.37881,-1.58071,0.1371278,-0.1784142,255,243,217,255,False,False,0
Hull,Kae_shn091,125.4956,-15.33467,0,1,1,189,189,189,255,2,100
Hull,Kae_shn091,125.4956,15.33467,0,1,-1,189,189,189,255,2,100
Hull,Kae_shn155,122.1317,0,0,2.044116,0.9482575,181,181,181,255,0,100
Hull,Kae_shn213,79.82675,0,0,1,1,255,228,228,255,1,100
Hull,Kae_shn251,-9.673203,65.64999,1.570796,0.81,0.81,125,125,125,255,1,100
Hull,Kae_shn055,-44.66116,0,0,1.36443,1.281958,255,255,255,0,2,100
Hull,Kae_shn055,-45.66116,0,0,1,1,255,255,255,255,1,100
Hull,Kae_shn213,170.5676,0,0,1,1,255,228,228,255,1,100
Hull,Kae_shn429,241.9735,63.95533,0,1,1,209,209,209,255,2,100
Hull,Kae_shn429,241.9735,-63.95533,0,1,-1,209,209,209,255,2,100
Hull,Kae_shn299,193.7304,-78.53075,0.528358,-1,1,92,92,92,255,2,100
Hull,Kae_shn299,193.7304,78.53075,-0.528358,-1,-1,92,92,92,255,2,100
Hull,Kae_shn244,208.2304,-60.03071,-1.055784,1,1,171,171,171,255,1,100
Hull,Kae_shn244,208.2304,60.03071,1.055784,1,-1,171,171,171,255,1,100
Hull,Kae_shn067,-101.8735,-87.47739,-2.340605,1,1,148,148,148,255,0,100
Hull,Kae_shn067,-101.8735,87.47739,2.340605,1,-1,148,148,148,255,0,100
